wavelength,flux,err
5.94463,1.3978033110177192e-16,7.300433918340273e-18
5.94543,1.3803387434701646e-16,6.881752053118914e-18
5.94624,1.341402204910465e-16,7.021755102117589e-18
5.94704,1.3357550499910904e-16,8.93871155798042e-18
5.94784,1.2712279525991174e-16,7.351770708015776e-18
5.94864,1.259489079234956e-16,6.827386510490007e-18
5.94944,1.220426835081061e-16,8.879830042732662e-18
5.95024,1.2765427953307136e-16,8.25418880377406e-18
5.95104,1.2991220317777464e-16,7.334730405142104e-18
5.95184,1.261441878827482e-16,7.146021980518516e-18
5.95264,1.2700407425942707e-16,6.8942637144805455e-18
5.95344,1.3662899139691795e-16,8.562157340819436e-18
5.95424,1.3381645127322103e-16,8.219751018376676e-18
5.95504,1.351221290443734e-16,7.035763902624737e-18
5.95584,1.4261257701428263e-16,6.4347241530182725e-18
5.95664,1.4130443440225883e-16,5.8634021548294176e-18
5.95744,1.3358570842198708e-16,5.9309988445887494e-18
5.95825,1.3247427131021127e-16,6.343008262382879e-18
5.95905,1.3575850269671695e-16,6.484658160590211e-18
5.95985,1.3611452350772174e-16,7.820995728934598e-18
5.96065,1.3291256164622263e-16,6.5757312973967925e-18
5.96145,1.3690029398582707e-16,6.2816086706835124e-18
5.96225,1.381480348300172e-16,7.026569851411456e-18
5.96305,1.3532512107148639e-16,6.811744582584615e-18
5.96385,1.3700317446905335e-16,7.57776974055489e-18
5.96465,1.3898424838682492e-16,7.6432527605538e-18
5.96545,1.3904613068619864e-16,7.407838104715139e-18
5.96625,1.2930990469585576e-16,7.707212545287655e-18
5.96705,1.3127405407795795e-16,6.0025225495967274e-18
5.96785,1.2382838381695331e-16,7.435524131939106e-18
5.96865,1.262660040302692e-16,6.844042974106622e-18
5.96945,1.3092992757587316e-16,5.692637966933693e-18
5.97026,1.350868977105276e-16,5.994957398987541e-18
5.97106,1.3926758284462943e-16,6.779377497931422e-18
5.97186,1.352878158735711e-16,6.715246029719024e-18
5.97266,1.3682522912809503e-16,7.576293551023304e-18
5.97346,1.4209509996191195e-16,8.662353093442339e-18
5.97426,1.437268223542227e-16,8.35049783587658e-18
5.97506,1.3904199053997162e-16,7.720867670937989e-18
5.97586,1.3523209028409834e-16,8.58635691946728e-18
5.97666,1.319362573818709e-16,7.661044177197569e-18
5.97746,1.3108835908961046e-16,5.6851663169231985e-18
5.97826,1.37196571774664e-16,6.267640906066989e-18
5.97906,1.3497495178924143e-16,6.866592460978145e-18
5.97986,1.3315242072995926e-16,6.516427101849265e-18
5.98066,1.3904548386430963e-16,8.06884231688118e-18
5.98146,1.3400648515151272e-16,8.237360918182201e-18
5.98227,1.3491626007627944e-16,7.465858184307832e-18
5.98307,1.326316804832459e-16,8.010310675489681e-18
5.98387,1.2584172660525047e-16,6.087636173432481e-18
5.98467,1.299089788122122e-16,7.23477884229693e-18
5.98547,1.3162004459820632e-16,6.951301783273276e-18
5.98627,1.2911997330649463e-16,5.88928598325252e-18
5.98707,1.327468879332703e-16,9.090112886113316e-18
5.98787,1.3466698883307662e-16,7.675138439061975e-18
5.98867,1.334351336848603e-16,7.168278401671182e-18
5.98947,1.3633245621295636e-16,7.280924660610053e-18
5.99027,1.3861430531517287e-16,7.216076772902071e-18
5.99107,1.370937727421353e-16,8.256059302108953e-18
5.99187,1.3795318957292419e-16,7.994088380011467e-18
5.99267,1.3014838863638364e-16,9.513894838632973e-18
5.99347,1.348896173763582e-16,8.080242073879952e-18
5.99428,1.3324210493686575e-16,8.962053320830039e-18
5.99508,1.3373348499267246e-16,1.1353981385825513e-17
5.99588,1.318798317036813e-16,8.299658570725597e-18
5.99668,1.3650606302933323e-16,5.99520902258797e-18
5.99748,1.3748877948712022e-16,6.8912678224616994e-18
5.99828,1.2960114062594778e-16,6.3992108876393225e-18
5.99908,1.3017124393071344e-16,5.988849558169886e-18
5.99988,1.3139849760851398e-16,6.651155992336134e-18
6.00068,1.3446341506202054e-16,6.411251251461528e-18
6.00148,1.3526073129277415e-16,7.450607736585793e-18
6.00228,1.355666303667539e-16,7.107026879000493e-18
6.00308,1.3613906412324406e-16,5.3303445819446305e-18
6.00388,1.287851083299901e-16,6.992883629980051e-18
6.00468,1.322448697433081e-16,7.03475620746589e-18
6.00548,1.3089791914508264e-16,7.224532534084972e-18
6.00628,1.258369882200382e-16,6.5720329711746314e-18
6.00709,1.3588648355221415e-16,5.9190181316390816e-18
6.00789,1.3750238650891922e-16,6.437548789286001e-18
6.00869,1.3324967723088642e-16,5.970476496630184e-18
6.00949,1.3514501988471167e-16,6.448615326754087e-18
6.01029,1.3325572838466562e-16,6.935294549923301e-18
6.01109,1.3945090557203155e-16,6.853111541436967e-18
6.01189,1.3364664141900862e-16,8.188227459769971e-18
6.01269,1.350407268634145e-16,8.592280347540572e-18
6.01349,1.3622814023895542e-16,7.994970972658435e-18
6.01429,1.3063605915296894e-16,6.2534783898723594e-18
6.01509,1.3174349398311832e-16,5.103612009777066e-18
6.01589,1.3671297948186988e-16,5.7579206467036976e-18
6.01669,1.3232640100054663e-16,6.506619066783366e-18
6.01749,1.2731064896627568e-16,5.0740087827800396e-18
6.01829,1.306362446699581e-16,5.374822377801664e-18
6.0191,1.299123317103643e-16,6.976461452206746e-18
6.0199,1.3446432199251795e-16,8.272240650414598e-18
6.0207,1.3100109396837968e-16,8.396932780905884e-18
6.0215,1.2763330105092914e-16,7.103412703759562e-18
6.0223,1.2868327276339884e-16,9.105003899149437e-18
6.0231,1.249965804991937e-16,8.553422039225492e-18
6.0239,1.3517116677674883e-16,7.932147895199672e-18
6.0247,1.2744143826200462e-16,8.153175948123909e-18
6.0255,1.3234840003065463e-16,6.9251468650228096e-18
6.0263,1.376159088019602e-16,8.071268969397641e-18
6.0271,1.4363793675656662e-16,7.296247987950773e-18
6.0279,1.363438401007178e-16,5.5736624843440674e-18
6.0287,1.3027737179465836e-16,6.429764360343654e-18
6.0295,1.3131243944284703e-16,7.417345473758898e-18
6.0303,1.2965110995308528e-16,7.112051369494179e-18
6.03111,1.32862690053104e-16,7.367775078337569e-18
6.03191,1.3415114412178858e-16,6.9144329736226954e-18
6.03271,1.2029420978484153e-16,6.85532426267728e-18
6.03351,1.2577675964551964e-16,7.195837723364211e-18
6.03431,1.2837144533565883e-16,6.375918554327839e-18
6.03511,1.2602644014941504e-16,6.229620164417262e-18
6.03591,1.3619887959762387e-16,6.027802387162467e-18
6.03671,1.3753365976411375e-16,7.34548799501028e-18
6.03751,1.3125809021796992e-16,7.436170980671426e-18
6.03831,1.4066345325878346e-16,7.440993561025392e-18
6.03911,1.3558069991922648e-16,7.379783755267364e-18
6.03991,1.2799047739084992e-16,6.241078440896424e-18
6.04071,1.3299492129509922e-16,6.978361556379414e-18
6.04151,1.237329069962005e-16,7.606162490966984e-18
6.04231,1.3166912524337898e-16,6.036767684372581e-18
6.04312,1.317653217147639e-16,6.474426079088274e-18
6.04392,1.289412916195713e-16,7.121365965795824e-18
6.04472,1.462629445707882e-16,7.291018462053325e-18
6.04552,1.3770383979586626e-16,6.433588308205457e-18
6.04632,1.3396519565532252e-16,5.384724116695779e-18
6.04712,1.3080078346422647e-16,6.0232287726116485e-18
6.04792,1.2807589523847574e-16,7.036865594389262e-18
6.04872,1.2855864004795321e-16,7.076688727790149e-18
6.04952,1.2521596978995718e-16,8.547012420052402e-18
6.05032,1.2518622014099706e-16,7.723933408986451e-18
6.05112,1.305418574200631e-16,6.627529713454338e-18
6.05192,1.3537361020445742e-16,7.489708162955535e-18
6.05272,1.274646056672172e-16,6.556127276031286e-18
6.05352,1.2447260141230222e-16,6.938222112685608e-18
6.05432,1.219726641727223e-16,7.553370944224388e-18
6.05513,1.2518092525206818e-16,6.525070683015859e-18
6.05593,1.238920257104059e-16,7.682987336775826e-18
6.05673,1.3445443574462404e-16,7.332191692559339e-18
6.05753,1.2063506706506834e-16,8.422458475122791e-18
6.05833,1.2496266226756354e-16,7.761088591699287e-18
6.05913,1.3072634521099096e-16,7.005002056446863e-18
6.05993,1.2827105817768192e-16,6.264433520343366e-18
6.06073,1.3318008410472088e-16,6.487560342931116e-18
6.06153,1.3214608228515275e-16,8.202840107303074e-18
6.06233,1.3235049434578052e-16,8.021166311895184e-18
6.06313,1.364989355978657e-16,7.936465680477459e-18
6.06393,1.2949178816150198e-16,9.173320744562136e-18
6.06473,1.369353870982245e-16,8.433036187535055e-18
6.06553,1.2787838607822752e-16,9.038227787195313e-18
6.06633,1.190222325318071e-16,1.075934640423474e-17
6.06714,1.1722944162885362e-16,7.901724833271197e-18
6.06794,1.2861157585180364e-16,7.646009618981097e-18
6.06874,1.3718947755090767e-16,8.355652935764914e-18
6.06954,1.3686120361240456e-16,7.386229043076665e-18
6.07034,1.2656492492283869e-16,6.465604249872452e-18
6.07114,1.2461021548013452e-16,6.782305060543738e-18
6.07194,1.3644927210806455e-16,7.031219446924906e-18
6.07274,1.312951392369629e-16,6.8263649368890756e-18
6.07354,1.30065096407021e-16,6.6044399377349004e-18
6.07434,1.4129346511434464e-16,7.883632039707944e-18
6.07514,1.3336846004544854e-16,7.112777177981605e-18
6.07594,1.3029805273786735e-16,7.166062101524199e-18
6.07674,1.3477601731544483e-16,6.8177206628947475e-18
6.07754,1.413913682208972e-16,6.963870286167075e-18
6.07834,1.4234949237901919e-16,8.488276981475067e-18
6.07915,1.3101313693674142e-16,8.703333221822186e-18
6.07995,1.2947577639202342e-16,7.6491973415287e-18
6.08075,1.320791696160293e-16,7.48637153133829e-18
6.08155,1.3910781685921046e-16,6.5420314108847304e-18
6.08235,1.2613439627292024e-16,6.029717949061464e-18
6.08315,1.3030269895151814e-16,6.227881320256562e-18
6.08395,1.3607161815750688e-16,5.988035424032065e-18
6.08475,1.3703087421306588e-16,6.5335717143352025e-18
6.08555,1.3951470650545943e-16,7.42147081661128e-18
6.08635,1.3869497266003923e-16,6.981699721696275e-18
6.08715,1.2950101920863222e-16,7.000819355641871e-18
6.08795,1.2424608675423566e-16,7.418294232736565e-18
6.08875,1.232618148695011e-16,7.519548826732598e-18
6.08955,1.3111031835164086e-16,7.458725030892867e-18
6.09035,1.2965569754441063e-16,7.193490792528578e-18
6.09115,1.267310046684161e-16,6.930168943863926e-18
6.09196,1.2877360782582375e-16,6.186343805569079e-18
6.09276,1.2711830722272722e-16,6.8614260553817094e-18
6.09356,1.4440615986055874e-16,6.9235627493294305e-18
6.09436,1.286425155006294e-16,6.615100063489606e-18
6.09516,1.3132462100794731e-16,6.960139588785844e-18
6.09596,1.3491117753683403e-16,6.34624705005093e-18
6.09676,1.2621181522641282e-16,7.74063829375242e-18
6.09756,1.279009035602733e-16,7.549572041340487e-18
6.09836,1.171544798839257e-16,7.158406973175851e-18
6.09916,1.278781395680981e-16,7.122072538485749e-18
6.09996,1.4957345962776324e-16,6.571737161335615e-18
6.10076,1.277313250830911e-16,8.516170812561626e-18
6.10156,1.31354394859032e-16,7.719678324515808e-18
6.10236,1.2532764891751874e-16,6.475318182205123e-18
6.10316,1.3170321615113964e-16,6.265182465092432e-18
6.10397,1.3106969325714291e-16,5.818642610403366e-18
6.10477,1.3067348109118647e-16,6.490293386905309e-18
6.10557,1.3384050005188336e-16,5.6966888952609314e-18
6.10637,1.3382111880382247e-16,6.972970197176021e-18
6.10717,1.2650759709529922e-16,7.027072020924483e-18
6.10797,1.361524255089924e-16,6.6744942145371735e-18
6.10877,1.297086236852294e-16,8.223075445122769e-18
6.10957,1.430179211197781e-16,8.060583775995925e-18
6.11037,1.390736698803289e-16,7.021642649181915e-18
6.11117,1.3128823444066883e-16,7.785750314976139e-18
6.11197,1.3311745273055108e-16,7.225812262549e-18
6.11277,1.3393997824838383e-16,7.635086979086373e-18
6.11357,1.2897500266086862e-16,6.1068607630095525e-18
6.11437,1.263598291952964e-16,6.973971511084501e-18
6.11517,1.2891889571969423e-16,6.669718122625589e-18
6.11598,1.3090324483731223e-16,6.0943269920963655e-18
6.11678,1.2983076112022688e-16,7.179395010806849e-18
6.11758,1.2870068597166086e-16,7.006250500019704e-18
6.11838,1.3669928602420855e-16,6.769264044391684e-18
6.11918,1.3442044449105955e-16,6.410068401066926e-18
6.11998,1.3618370588412934e-16,6.611287843717166e-18
6.12078,1.350889106507752e-16,7.604002513687945e-18
6.12158,1.3256825048556664e-16,7.948704926778158e-18
6.12238,1.2971713062842584e-16,6.808893353651329e-18
6.12318,1.2321210493666174e-16,6.6176469550031216e-18
6.12398,1.3261712090722182e-16,6.4242975397535824e-18
6.12478,1.2489423734500912e-16,6.413156856396424e-18
6.12558,1.3038252239213895e-16,6.053487347433635e-18
6.12638,1.3226486112692056e-16,5.673800648737506e-18
6.12718,1.2621188925538422e-16,7.466687496296382e-18
6.12799,1.3161647248232772e-16,9.562739847872277e-18
6.12879,1.3605595555676661e-16,7.647201020285028e-18
6.12959,1.2715818627842415e-16,1.0947597051922338e-17
6.13039,1.3352194188501148e-16,7.745177915232214e-18
6.13119,1.2490450378416662e-16,7.768432702212321e-18
6.13199,1.3294307920368235e-16,6.994639808978048e-18
6.13279,1.3794860165095284e-16,7.31179867942842e-18
6.13359,1.2791583201921494e-16,6.3806001524492325e-18
6.13439,1.291183198189247e-16,5.9603020811268896e-18
6.13519,1.3408224416080034e-16,7.082863132421919e-18
6.13599,1.3138394405272992e-16,7.861912488948444e-18
6.13679,1.3971431632478815e-16,8.415961804010119e-18
6.13759,1.3147684469423356e-16,9.345828741382665e-18
6.13839,1.3631212725354248e-16,6.5748966425951156e-18
6.13919,1.4229587105317052e-16,6.973241130724992e-18
6.14,1.300144358934732e-16,8.931019356443068e-18
6.1408,1.2422105935455564e-16,6.368597212042477e-18
6.1416,1.2166263191724812e-16,7.609555473356877e-18
6.1424,1.2220385439814058e-16,7.429243965309024e-18
6.1432,1.2494016839002012e-16,5.928460388200053e-18
6.144,1.311133524063253e-16,6.067816323759292e-18
6.1448,1.330563048486905e-16,8.595021067742578e-18
6.1456,1.2321504035089402e-16,6.957708742568045e-18
6.1464,1.2686978754249891e-16,6.516928949948685e-18
6.1472,1.2586613612414014e-16,7.235803840753134e-18
6.148,1.307369777685983e-16,8.87048936625702e-18
6.1488,1.3194983896025402e-16,7.713248938325273e-18
6.1496,1.2790582389102348e-16,7.036562804850279e-18
6.1504,1.2353378475467672e-16,7.424675645236968e-18
6.1512,1.211330089122453e-16,7.606172821474566e-18
6.15201,1.2456124601168472e-16,7.167739904833815e-18
6.15281,1.2769927832062926e-16,6.225141159262163e-18
6.15361,1.2418661224494847e-16,6.374236580273565e-18
6.15441,1.270178829193849e-16,7.381336301305297e-18
6.15521,1.2603662640959715e-16,6.6997650170393876e-18
6.15601,1.300271868274893e-16,6.545253002382191e-18
6.15681,1.3298709917197143e-16,6.5732938459037645e-18
6.15761,1.3201644774263322e-16,7.030312255392608e-18
6.15841,1.275594713288362e-16,6.860107605224953e-18
6.15921,1.1720047685873344e-16,6.197733823722082e-18
6.16001,1.2680747290399455e-16,6.820922537666344e-18
6.16081,1.2427436756090151e-16,6.3135787881086994e-18
6.16161,1.2077004411239898e-16,5.4050594617136894e-18
6.16241,1.2510902316866464e-16,6.782154582731059e-18
6.16321,1.279950484432655e-16,6.875709158690927e-18
6.16402,1.3375403617289872e-16,6.139326985735395e-18
6.16482,1.2397651080935581e-16,6.819880225667301e-18
6.16562,1.2426364715771062e-16,7.279259826162787e-18
6.16642,1.3259286860473578e-16,6.325056463145826e-18
6.16722,1.2693698147444942e-16,6.6179255508668065e-18
6.16802,1.2180350963915442e-16,6.603750214591275e-18
6.16882,1.3090478491610298e-16,6.635602753978734e-18
6.16962,1.360196182428953e-16,6.094400504479275e-18
6.17042,1.3300361381146963e-16,7.310000100075217e-18
6.17122,1.3414344534624754e-16,6.2534831775257994e-18
6.17202,1.3558444978152415e-16,6.107856009338313e-18
6.17282,1.359668383149381e-16,7.523499023166907e-18
6.17362,1.2771814656532432e-16,7.954526436974473e-18
6.17442,1.2662222271825678e-16,8.065925242008602e-18
6.17522,1.2743821082374402e-16,7.010860819977622e-18
6.17602,1.2514479057389394e-16,8.470915755847513e-18
6.17683,1.2318424134555086e-16,8.607708668351159e-18
6.17763,1.2538836531724384e-16,8.517086592744221e-18
6.17843,1.316826812721154e-16,6.625273813019875e-18
6.17923,1.279915109751374e-16,7.000016008013942e-18
6.18003,1.2794458927839775e-16,7.395095941508687e-18
6.18083,1.3073228897394887e-16,6.239212447597005e-18
6.18163,1.2943744146100215e-16,5.8286431025518196e-18
6.18243,1.3305354373493176e-16,6.605407264837352e-18
6.18323,1.2309759345041652e-16,6.3650619953434945e-18
6.18403,1.2804109404322907e-16,6.267771690440846e-18
6.18483,1.247455451124046e-16,6.813159025985822e-18
6.18563,1.2532985765144826e-16,6.762906622023413e-18
6.18643,1.2379188577622865e-16,7.36465647394764e-18
6.18723,1.2551559774451581e-16,6.134845435872641e-18
6.18803,1.288906425290002e-16,5.020291052429817e-18
6.18884,1.3466282069156407e-16,5.9067277463099585e-18
6.18964,1.3363487362488821e-16,7.205838172707566e-18
6.19044,1.2678876649469855e-16,6.745962409758826e-18
6.19124,1.2627757300688203e-16,6.0358494716453365e-18
6.19204,1.292930216992123e-16,6.186048612992759e-18
6.19284,1.244484137221801e-16,6.2591393199143375e-18
6.19364,1.3502427040304054e-16,6.000839067723492e-18
6.19444,1.299267225226545e-16,5.552204899910825e-18
6.19524,1.2814830249636282e-16,5.682718949634602e-18
6.19604,1.3363644329450882e-16,6.8863504572840626e-18
6.19684,1.1992674816796691e-16,9.229372139021026e-18
6.19764,1.2572082855418384e-16,8.627026289157239e-18
6.19844,1.2575545054966642e-16,1.5816611075065047e-17
6.19924,1.2612866312705359e-16,9.116022760693989e-18
6.20004,1.240896308867207e-16,6.769358604734085e-18
6.20085,1.1881873401632855e-16,6.214914511374397e-18
6.20165,1.1430464108291138e-16,5.8309503298432346e-18
6.20245,1.250447106161752e-16,7.32947976127799e-18
6.20325,1.241773086913681e-16,7.212080896539093e-18
6.20405,1.3416909779966226e-16,7.257524688314964e-18
6.20485,1.330376855879443e-16,8.206998653450144e-18
6.20565,1.355429032806229e-16,7.026001183509366e-18
6.20645,1.2968166840624742e-16,5.566473208474543e-18
6.20725,1.273206187559731e-16,5.510200073098057e-18
6.20805,1.216590011241e-16,5.795384444373309e-18
6.20885,1.2266313763248922e-16,7.114254386706862e-18
6.20965,1.2473504819492538e-16,7.479816303836476e-18
6.21045,1.2796374179189876e-16,7.494458849422668e-18
6.21125,1.2355528304585767e-16,7.896224795318633e-18
6.21205,1.28588434985006e-16,8.694551468427637e-18
6.21286,1.2980979722306217e-16,6.7868286493107426e-18
6.21366,1.2441427046010143e-16,5.445948408517771e-18
6.21446,1.2703579833308162e-16,6.8573594221509426e-18
6.21526,1.268313293452315e-16,7.09464864599221e-18
6.21606,1.3365761308409655e-16,7.824198120769853e-18
6.21686,1.2290240325867474e-16,7.211102588230616e-18
6.21766,1.2969317499465671e-16,6.6667093430936186e-18
6.21846,1.239079892131618e-16,6.6680180055922896e-18
6.21926,1.1696907867746628e-16,7.465396087207552e-18
6.22006,1.2237623459942932e-16,9.343003722068452e-18
6.22086,1.2213997153662039e-16,1.0090685442999544e-17
6.22166,1.2251838803500683e-16,8.873306487201058e-18
6.22246,1.2174500047093331e-16,9.139263261708485e-18
6.22326,1.2171791100868571e-16,7.303327550247557e-18
6.22406,1.2848162307493566e-16,7.26612799723343e-18
6.22487,1.3009332126776858e-16,6.845131829041573e-18
6.22567,1.2301448492435202e-16,7.416104917144769e-18
6.22647,1.183186149147781e-16,7.696946845591381e-18
6.22727,1.2436794931821783e-16,5.542192477198397e-18
