wavelength,flux,error
6608.68,6.557159084393416e-18,3.352876633007129e-16
6609.93,7.996454342513487e-18,3.295716832874011e-16
6611.18,1.0590323675410342e-17,3.2543581291580265e-16
6612.43,8.437824947378839e-18,3.464102284218083e-16
6613.68,6.909372671270441e-18,3.432105154141552e-16
6614.93,7.3024088401438e-18,3.3255263545831785e-16
6616.18,6.4743699436691445e-18,3.3252818253094335e-16
6617.43,8.753625881317936e-18,3.3127466817229246e-16
6618.68,8.454331331052332e-18,3.0890881173104293e-16
6619.93,8.338194921882886e-18,2.8437345696920803e-16
6621.18,7.374309992164073e-18,2.888116763667181e-16
6622.43,7.083904601835056e-18,2.9413315143150894e-16
6623.68,8.900488674361454e-18,2.8531298048932386e-16
6624.93,8.440277453366162e-18,2.777373117290256e-16
6626.18,7.669646947090113e-18,2.514500288342759e-16
6627.43,8.029361802521619e-18,2.5146377578204614e-16
6628.68,9.38995188557293e-18,2.583200408836232e-16
6629.93,8.2120267814594e-18,2.715728230671334e-16
6631.18,6.541272620858943e-18,2.8229557093018256e-16
6632.43,1.0618010900901772e-17,2.956260566708083e-16
6633.68,1.0437730418286018e-17,2.8434407719759743e-16
6634.93,7.695640478116051e-18,2.610571200032201e-16
6636.18,8.61561253961005e-18,2.359114577490843e-16
6637.43,4.319250896999404e-18,2.4016552352028827e-16
6638.68,7.704810301257996e-18,2.4658099537486747e-16
6639.93,6.792171498684466e-18,2.5224865952820266e-16
6641.18,7.309647968786675e-18,2.707063044608871e-16
6642.43,7.153987657543989e-18,2.6668625930498227e-16
6643.68,9.17476610105864e-18,2.66841137466768e-16
6644.93,9.292304477510534e-18,2.5872763590744893e-16
6646.18,7.781450307033107e-18,2.487128268794135e-16
6647.43,9.11172711125881e-18,2.5144038962709305e-16
6648.68,8.020407515936826e-18,2.6441743494512273e-16
6649.93,1.015863173042681e-17,2.412039576043757e-16
6651.18,8.251190201257069e-18,2.122367909930599e-16
6652.43,1.0232620828063041e-17,1.79674616649127e-16
6653.68,8.74981019295988e-18,1.8476146852070747e-16
6654.93,9.641187102838699e-18,1.9782384024984238e-16
6656.18,7.399294197398247e-18,1.9845211972555146e-16
6657.43,6.653987425136411e-18,2.0970280478380722e-16
6658.68,4.541749432829881e-18,2.052564063464823e-16
6659.93,7.794116749853997e-18,2.0655392151527049e-16
6661.18,9.168400780893216e-18,2.0703392634316925e-16
6662.43,8.313223106744426e-18,2.1424851546890097e-16
6663.68,1.1117362380187707e-17,2.2126485995578988e-16
6664.93,9.34162797454034e-18,2.231354751891904e-16
6666.18,9.725399156179096e-18,2.348512294902071e-16
6667.43,8.691787405239484e-18,2.4231595169398403e-16
6668.68,7.387145849499428e-18,2.442096592042716e-16
6669.93,7.330594500377923e-18,2.4494830463810087e-16
6671.18,8.515041019348371e-18,2.3871657872334196e-16
6672.43,1.1390882533290406e-17,2.4864311431338677e-16
6673.68,9.556789063558898e-18,2.3178556448129104e-16
6674.93,8.839656457317656e-18,2.3726683105155685e-16
6676.18,1.087049768285986e-17,2.468385039075134e-16
6677.43,1.624871486497936e-17,2.4920134771242436e-16
6678.68,1.7505135001931912e-17,2.4526947938984438e-16
6679.93,1.1955666618226014e-17,2.1728005605467535e-16
6681.18,8.61765859917828e-18,1.8644988973329685e-16
6682.43,1.0128603248449382e-17,1.5669656532658813e-16
6683.68,9.91210311296924e-18,1.821461446372752e-16
6684.93,8.781258573844917e-18,1.9065257586217234e-16
6686.18,9.700464856589903e-18,1.8003423279619207e-16
6687.43,9.839908657895085e-18,1.9932543731006023e-16
6688.68,1.0915669184712934e-17,2.1098740027395135e-16
6689.93,9.224374149131777e-18,2.105044691091965e-16
6691.18,8.968591880487503e-18,2.0472816657391653e-16
6692.43,8.5856935850218e-18,1.9935335826878542e-16
6693.68,1.1727286104980762e-17,2.081687900348661e-16
6694.93,9.585446297460355e-18,2.0275602394672884e-16
6696.18,9.599694396587033e-18,2.0474832575661178e-16
6697.43,1.0327289365035888e-17,2.0890832339985226e-16
6698.68,9.566940984088199e-18,2.1954538302701542e-16
6699.93,1.0994656158821323e-17,2.183708801790112e-16
6701.18,9.911255197249624e-18,2.22123439900958e-16
6702.43,1.100532575403832e-17,2.3052093434114695e-16
6703.68,8.861211646586006e-18,2.227326646274244e-16
6704.93,1.1012193424102495e-17,2.3144093934791e-16
6706.18,8.092565041229983e-18,2.2766534282367654e-16
6707.43,7.570520773666721e-18,2.1562072659615338e-16
6708.68,7.090671642038649e-18,2.1155128523259199e-16
6709.93,8.535927999408773e-18,2.400764363746565e-16
6711.18,7.745183298038981e-18,2.3354572060978297e-16
6712.43,9.331348206979755e-18,2.2950300368496294e-16
6713.68,1.0182740268463785e-17,2.268325123084032e-16
6714.93,1.033078734662398e-17,1.980606285356623e-16
6716.18,9.357985083330139e-18,1.755572671093901e-16
6717.43,1.0101485115376213e-17,1.7431849477695004e-16
6718.68,9.610832638835798e-18,1.5954803024863028e-16
6719.93,9.198599215890408e-18,1.6747103048048837e-16
6721.18,8.816497983629289e-18,1.7166492854488277e-16
6722.43,9.098249914784133e-18,1.70711904072181e-16
6723.68,9.565282840889914e-18,1.7857083721592715e-16
6724.93,1.00141471049643e-17,1.854381012433237e-16
6726.18,9.121323911430076e-18,1.8443842541211344e-16
6727.43,9.750299048792417e-18,1.8800035001509346e-16
6728.68,1.0339758712370305e-17,1.947270483732395e-16
6729.93,9.8518524730427e-18,1.8669651323743153e-16
6731.18,1.0396774430271026e-17,1.8664763364923058e-16
6732.43,8.162142574689947e-18,1.9721013608559474e-16
6733.68,9.01808959109285e-18,1.9737864968420876e-16
6734.93,1.1030471639227837e-17,1.9368954856481888e-16
6736.18,1.0079248460767583e-17,1.9322797179505652e-16
6737.43,1.0493027291216103e-17,1.8961225496056573e-16
6738.68,1.0118227723112167e-17,2.0147147532309746e-16
6739.93,9.988031301423445e-18,2.0589056553426e-16
6741.18,8.572247166164775e-18,2.0066452055515006e-16
6742.43,1.1810160930261751e-17,2.121050806782439e-16
6743.68,8.045421173953785e-18,2.168792632761303e-16
6744.93,1.0319450194537702e-17,2.174151337467609e-16
6746.18,9.782709827759565e-18,2.1224533326921262e-16
6747.43,7.821245786572672e-18,1.890504441896401e-16
6748.68,9.030680705620627e-18,1.7555099302992743e-16
6749.93,1.030075546631033e-17,1.7558285377384319e-16
6751.18,8.865956622121422e-18,1.8410195423644044e-16
6752.43,8.332075176685387e-18,1.990648389442522e-16
6753.68,9.291161725504925e-18,1.9702984804269156e-16
6754.93,9.185999719058738e-18,1.8682925226713295e-16
6756.18,1.0768246940914715e-17,1.979793530236778e-16
6757.43,1.0176947116518924e-17,2.1303911637540588e-16
6758.68,1.1600395890050703e-17,2.0916925968069722e-16
6759.93,1.0111072688422363e-17,1.9463888087822427e-16
6761.18,1.1001420885635468e-17,2.0109496984753944e-16
6762.43,1.0208360003332706e-17,2.1392896747449154e-16
6763.68,1.105664830039332e-17,2.2665332258641176e-16
6764.93,1.1306280515038779e-17,2.155277347924957e-16
6766.18,1.2854820821365654e-17,2.328899794020276e-16
6767.43,1.0619374978629034e-17,2.3646443010515e-16
6768.68,1.1556827886938614e-17,2.290794040696181e-16
6769.93,7.506242538894167e-18,2.2839404533205987e-16
6771.18,9.540577913590142e-18,2.225961271548712e-16
6772.43,1.1092720272678431e-17,2.2922895028079846e-16
6773.68,1.0609374862412437e-17,2.238965536771953e-16
6774.93,1.0982968931650189e-17,2.41448645040667e-16
6776.18,9.750728366227284e-18,2.468507151063605e-16
6777.43,1.0382440732330402e-17,2.4345382415454374e-16
6778.68,1.2449185849923695e-17,2.495829428815145e-16
6779.93,1.1544411755223888e-17,2.4775748918102227e-16
6781.18,1.2020145593159112e-17,2.274490611780751e-16
6782.43,1.0494406870110003e-17,1.8865216620482425e-16
6783.68,9.810378352282551e-18,1.8476579712504215e-16
6784.93,7.89432999179832e-18,1.9011529738268002e-16
6786.18,1.1833716350490953e-17,1.957898474511815e-16
6787.43,9.235938230042425e-18,2.0199207563070938e-16
6788.68,8.425060299063301e-18,2.0189112943734423e-16
6789.93,9.627276200107086e-18,2.0674414991335154e-16
6791.18,1.1449623015227318e-17,2.0167453724387186e-16
6792.43,9.72128673424496e-18,2.080162101644282e-16
6793.68,1.0519686043479168e-17,2.0211979410055776e-16
6794.93,9.911401692930012e-18,2.0706006372734248e-16
6796.18,9.474922749632075e-18,2.1269876312099634e-16
6797.43,1.003249606861322e-17,2.1828313304800005e-16
6798.68,1.1993615864929109e-17,2.158381983734893e-16
6799.93,1.1058840325954869e-17,2.1573604120907664e-16
6801.18,8.408088753231347e-18,2.300375164743376e-16
6802.43,1.0098352519496666e-17,2.2529271791602346e-16
6803.68,1.051543664682149e-17,2.318980000143051e-16
6804.93,9.026132434417803e-18,2.150557710935268e-16
6806.18,9.908591163612728e-18,2.029399233661358e-16
6807.43,1.0283493468917783e-17,2.2408827874842156e-16
6808.68,9.996828228500184e-18,2.300117824298042e-16
6809.93,8.9022390395211e-18,2.3464567497957917e-16
6811.18,9.338702760040422e-18,2.1850333063220015e-16
6812.43,8.849013345960992e-18,2.3226166784305864e-16
6813.68,1.1147263738248869e-17,2.3206058944676574e-16
6814.93,1.1363923806545564e-17,2.194649321713809e-16
6816.18,7.182903611410201e-18,2.0119728989435515e-16
6817.43,8.960041633843932e-18,2.0535354851606007e-16
6818.68,1.0175072349784505e-17,2.1873339361808146e-16
6819.93,1.078561010037849e-17,2.2397385162779443e-16
6821.18,1.1464782309365614e-17,2.2027265254079914e-16
6822.43,9.262989756339378e-18,2.1121821443678404e-16
6823.68,8.355241458531472e-18,2.1847511983270333e-16
6824.93,1.0155972297436737e-17,2.243248990788229e-16
6826.18,1.0950813181671929e-17,2.36843687952956e-16
6827.43,8.982851938779513e-18,2.2515500151799376e-16
6828.68,1.0073381003893861e-17,2.294276412569573e-16
6829.93,9.15288184459598e-18,2.4907694896715334e-16
6831.18,1.0045201195516321e-17,2.3964223059376473e-16
6832.43,1.142098732966417e-17,2.2648249537123723e-16
6833.68,8.936186903122797e-18,2.370796822284124e-16
6834.93,1.2154940830559398e-17,2.5410581556949675e-16
6836.18,1.0188465173129407e-17,2.406096923288157e-16
6837.43,8.869746201568724e-18,2.3531180648268773e-16
6838.68,1.0396264804298754e-17,2.385307350246456e-16
6839.93,1.2205584206578354e-17,2.3824440594615395e-16
6841.18,1.1565425975187628e-17,2.40804871392236e-16
6842.43,1.001310150149501e-17,2.393789241967348e-16
6843.68,1.0723332675911276e-17,2.44606801204482e-16
6844.93,9.780335036996452e-18,2.302181863164294e-16
6846.18,1.2020349758783204e-17,2.377773639779761e-16
6847.43,9.227277285645348e-18,2.3522453228478714e-16
6848.68,9.811188243850585e-18,2.465370099475318e-16
6849.93,9.126689109491464e-18,2.31517148888236e-16
6851.18,9.126076801820669e-18,2.1787258209503067e-16
6852.43,1.1089971667061383e-17,2.101613521383528e-16
6853.68,1.0745322642339908e-17,2.1918059015603756e-16
6854.93,1.0019818508641844e-17,2.272877426196283e-16
6856.18,1.0726074939798555e-17,2.3049318003628173e-16
6857.43,1.1566828040519968e-17,2.2266180997529857e-16
6858.68,1.0276368386373798e-17,2.245541251806918e-16
6859.93,9.141506890589681e-18,2.273544909825597e-16
6861.18,1.1556996623699103e-17,2.1849713921781904e-16
6862.43,1.1306140407448883e-17,2.261753323802785e-16
6863.68,1.2399607843531329e-17,2.3924601916641903e-16
6864.93,1.2617735935226489e-17,2.550696724154547e-16
6866.18,1.266070489299964e-17,2.501725297382181e-16
6867.43,1.2972743741175602e-17,2.2452317935384553e-16
6868.68,1.359255428666147e-17,2.1996264960719824e-16
6869.93,1.1852779687556318e-17,2.2384226189618184e-16
6871.18,9.116935275954471e-18,2.2175781015539557e-16
6872.43,1.474594797219131e-17,2.3138558853832693e-16
6873.68,1.199189428548841e-17,2.421207389994529e-16
6874.93,1.4020994471797314e-17,2.411268332266609e-16
6876.18,1.1413716687768337e-17,2.456354340766167e-16
6877.43,7.877013917305287e-18,2.425942166987222e-16
6878.68,1.272217527003186e-17,2.479551489922262e-16
6879.93,1.4063916041254026e-17,2.5872687806821684e-16
6881.18,1.321014550727498e-17,2.4536071989501763e-16
6882.43,1.2414742776550794e-17,2.49075311648742e-16
6883.68,1.3720324079606225e-17,2.486578097743021e-16
6884.93,1.3705095899573944e-17,2.3404025790354915e-16
6886.18,1.1069362288159873e-17,2.219410649115702e-16
6887.43,1.238642604814145e-17,2.39348255216613e-16
6888.68,1.4484845004095094e-17,2.5386618256784516e-16
6889.93,1.0292463323671715e-17,2.4791905654227234e-16
6891.18,1.1040720681396901e-17,2.524287518316509e-16
6892.43,1.423491205004333e-17,2.391021970158097e-16
6893.68,1.2714923355066369e-17,2.4306269307349207e-16
6894.93,1.0903750029213248e-17,2.5435226264459092e-16
6896.18,1.0562503014300903e-17,2.3798774378141876e-16
6897.43,1.0441660331787045e-17,2.454743438655124e-16
6898.68,1.0064057044548882e-17,2.6848999395523637e-16
6899.93,1.0204442922278382e-17,2.5372926166473437e-16
6901.18,9.91319941549244e-18,2.248907156045117e-16
6902.43,8.340922470486944e-18,2.2238571586596953e-16
6903.68,1.1351275356587893e-17,2.421406834867731e-16
6904.93,1.2927782151464043e-17,2.429755421831394e-16
6906.18,1.2036821896368228e-17,2.605017893371369e-16
6907.43,1.2168053463158715e-17,2.957297135597643e-16
6908.68,1.14148621136993e-17,2.8600082327273675e-16
6909.93,1.1118865571626511e-17,2.828209379074086e-16
6911.18,1.2752815484117076e-17,2.736333593492595e-16
6912.43,1.2832442299094872e-17,2.723260341337182e-16
6913.68,8.020476746608028e-18,2.7766709006717887e-16
6914.93,9.642648210235874e-18,2.8532530785847284e-16
6916.18,1.3466071951612254e-17,2.724573685028134e-16
6917.43,1.049405307638184e-17,2.595257135343746e-16
6918.68,6.934762217824662e-18,2.3609724669779283e-16
6919.93,1.2263930317286687e-17,2.25155636991191e-16
6921.18,1.0680953449504142e-17,2.611822051285411e-16
6922.43,1.1209417484759397e-17,2.926953097043301e-16
6923.68,1.3513553479500712e-17,2.957686125797139e-16
6924.93,1.3093589065206879e-17,3.050582122722589e-16
6926.18,1.0767064979583098e-17,3.0464880956948355e-16
6927.43,8.56985768786922e-18,3.0646710713072963e-16
6928.68,9.260165298025032e-18,3.053189828272044e-16
6929.93,1.2904832920030565e-17,3.056917743717752e-16
6931.18,1.2745949301023977e-17,3.151887125430001e-16
6932.43,1.2507970193649161e-17,3.220299261946955e-16
6933.68,1.334964429694925e-17,3.1619352632109473e-16
6934.93,1.2089472709437035e-17,3.2219856239030796e-16
6936.18,1.3062890090446581e-17,3.1914897034183e-16
6937.43,1.3761345164824612e-17,3.4586871465731155e-16
6938.68,1.4035283220154607e-17,3.346828743136801e-16
6939.93,8.856816257294923e-18,3.200279457944279e-16
6941.18,1.3033644001071342e-17,3.369943180737237e-16
6942.43,1.496420034487227e-17,3.802065577690626e-16
6943.68,1.4020793596299934e-17,3.850783749353072e-16
6944.93,1.5483228082115964e-17,3.84339455168041e-16
6946.18,1.4571683681587382e-17,3.9791199798479864e-16
6947.43,1.3941195690224313e-17,4.062777865433993e-16
6948.68,1.2070117575170625e-17,3.906107962430691e-16
6949.93,1.2163305808514923e-17,3.91690044465174e-16
6951.18,1.2672439756006676e-17,3.9485577337662927e-16
6952.43,9.817215208867208e-18,3.772829097605677e-16
6953.68,1.463540356056259e-17,3.435478447017099e-16
6954.93,1.2289993428880335e-17,3.570401429394091e-16
6956.18,1.1406913034078459e-17,3.687254543251949e-16
6957.43,1.100278937924709e-17,3.617147719574161e-16
6958.68,1.4791925810681532e-17,3.4024338390689976e-16
6959.93,1.4442349850281456e-17,3.681469991814919e-16
6961.18,1.2567167827009358e-17,3.6634275611913054e-16
6962.43,9.382458291827188e-18,3.7965858053712484e-16
6963.68,1.2316430517292249e-17,3.8322588304340774e-16
6964.93,1.3285271968349332e-17,3.9590417954712543e-16
6966.18,1.4414272653203605e-17,4.067777691227991e-16
6967.43,1.6307636876771548e-17,3.9457601522898805e-16
6968.68,1.3051067779068158e-17,4.1135281649400533e-16
6969.93,1.511368546993802e-17,3.7920796007972857e-16
6971.18,1.174065118873583e-17,3.751854079764817e-16
6972.43,1.1707129420452399e-17,3.8851831075495794e-16
6973.68,1.2794074446182912e-17,3.745278985579561e-16
6974.93,1.2983416312929211e-17,3.780077130538886e-16
6976.18,1.3551091445154813e-17,4.166050191326737e-16
6977.43,1.5742622237916788e-17,4.1868349835062565e-16
6978.68,1.403967216662311e-17,3.871356806956221e-16
6979.93,1.374780714648942e-17,4.095053259270989e-16
6981.18,1.0485872436283417e-17,3.991006932394404e-16
6982.43,1.272912593779416e-17,4.11736937111527e-16
6983.68,1.3712144611492783e-17,4.313019592110831e-16
6984.93,1.2783423114717287e-17,4.1193547412625034e-16
6986.18,1.433218850762908e-17,4.253445188077403e-16
6987.43,1.3970644214345765e-17,4.444085661235034e-16
6988.68,1.421879821120558e-17,4.354116876848362e-16
6989.93,1.4687222373141674e-17,4.0981387510118032e-16
6991.18,1.5968233742234907e-17,4.15215659164302e-16
6992.43,1.3951094747052777e-17,3.8234359485334737e-16
6993.68,1.6186026328564933e-17,4.029838821370304e-16
6994.93,1.4165015107821754e-17,4.083022234883173e-16
6996.18,1.466841845688653e-17,4.44630299046917e-16
6997.43,1.3591075973533972e-17,4.3936940367481287e-16
6998.68,1.3675283252712419e-17,4.0997059475736993e-16
6999.93,1.4295422113226207e-17,4.1296755713374946e-16
7001.18,1.1313545925966698e-17,4.2229414281539053e-16
7002.43,1.161963221730449e-17,4.386406196605233e-16
7003.68,1.0888560868052498e-17,4.485717199132088e-16
7004.93,1.3975610720795533e-17,4.164716602926227e-16
7006.18,1.2811868359526051e-17,4.409401446755823e-16
7007.43,1.5460693642868644e-17,4.520543460760332e-16
7008.68,1.3329782533139661e-17,4.543819984409073e-16
7009.93,1.463229280128586e-17,4.421325043008265e-16
7011.18,1.3650611912188273e-17,4.358604849356017e-16
7012.43,1.1703459761944139e-17,4.709254887033198e-16
7013.68,1.181978913514597e-17,4.991547271992777e-16
7014.93,1.3470554938580344e-17,4.7692770486016125e-16
7016.18,1.5246442001460505e-17,4.741715889860686e-16
7017.43,1.5110375850352407e-17,4.692518263194299e-16
7018.68,1.4237585727173568e-17,4.848704572123351e-16
7019.93,1.1499902069046345e-17,5.150086681244866e-16
7021.18,1.364327004456119e-17,5.221921326999628e-16
7022.43,1.464992641966063e-17,4.981324470380516e-16
7023.68,1.2934958851667129e-17,4.653827165084344e-16
7024.93,1.1309962421747275e-17,4.599500627842458e-16
7026.18,1.237720180540199e-17,4.677952555804111e-16
7027.43,1.3155739971746263e-17,5.285452585383545e-16
7028.68,1.534565756859793e-17,5.793163266967641e-16
7029.93,1.482562699558271e-17,5.852275740437948e-16
7031.18,1.4914137669081303e-17,5.4983304015642505e-16
7032.43,1.3063039110162826e-17,5.33525563199322e-16
7033.68,1.5904967107799687e-17,5.343445640027709e-16
7034.93,1.5632186625342442e-17,5.845489894623404e-16
7036.18,1.2975447783109097e-17,6.291934434495612e-16
7037.43,1.2247627818002695e-17,6.146210227262974e-16
7038.68,1.299130952164589e-17,6.052586499301448e-16
7039.93,1.3645960264832906e-17,6.120899191765955e-16
7041.18,1.3601975179273385e-17,6.348177993914044e-16
7042.43,1.4298916072250154e-17,6.457106258104637e-16
7043.68,1.6255533554137372e-17,6.586159920430008e-16
7044.93,1.2731051068960902e-17,6.746249773009571e-16
7046.18,1.1898901691258363e-17,6.78496995082008e-16
7047.43,1.529804240809233e-17,6.793481598081229e-16
7048.68,1.661777280972501e-17,6.9008587904095e-16
7049.93,1.5695392497643918e-17,6.522976344602515e-16
7051.18,1.543064771068755e-17,6.783224621519571e-16
7052.43,1.4891364452765934e-17,6.945582041297345e-16
7053.68,1.5624870430836417e-17,5.564419608231866e-16
7054.93,1.3781310395190185e-17,3.074124418606295e-16
7056.18,1.1688809754418059e-17,2.0082503885230775e-16
7057.43,1.4044276152280015e-17,2.6189413816873873e-16
7058.68,1.4626805964330175e-17,2.9323305497638883e-16
7059.93,1.2241753552524408e-17,2.349411104333692e-16
7061.18,1.2600360477726537e-17,2.0120067104751836e-16
7062.43,1.4739929672154976e-17,2.202466614238033e-16
7063.68,1.6241655390981717e-17,2.3508878922945685e-16
7064.93,1.8240857936597584e-17,2.4192421004529104e-16
7066.18,1.9553591443683677e-17,2.4956549765066307e-16
7067.43,1.5211669172418153e-17,2.597967713432768e-16
7068.68,1.6196756665085347e-17,2.5906278549825703e-16
7069.93,1.4374337790596702e-17,2.5689111279801756e-16
7071.18,1.3025816390677872e-17,2.7671044378352154e-16
